"","IRI_KEY","WEEK","SY","GE","VEND","ITEM","UNITS","DOLLARS","F","D","PR","UPC","VOL_EQ","PPU"
"262",8047340,1161,0,1,48001,27040,9,13.5,"NONE",0,1,"00-01-48001-27040",1.125,1.5
"263",642687,1114,0,1,48001,27064,20,29.8,"B",0,1,"00-01-48001-27064",1.125,1.49
"264",642687,1114,0,1,48001,27040,3,4.47,"B",0,1,"00-01-48001-27040",1.125,1.49
"265",642687,1115,0,1,48001,27064,3,5.46,"NONE",0,1,"00-01-48001-27064",1.125,1.82
"266",642687,1117,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"267",642687,1121,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"268",642687,1122,0,1,48001,27064,1,1.79,"NONE",0,1,"00-01-48001-27064",1.125,1.79
"269",642687,1123,0,1,48001,27064,24,32.64,"A",2,1,"00-01-48001-27064",1.125,1.36
"270",642687,1130,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"271",642687,1131,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"272",642687,1133,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"273",642687,1134,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"274",642687,1134,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"275",642687,1135,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"276",642687,1135,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"277",642687,1136,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"278",642687,1136,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"279",642687,1137,0,1,48001,27064,4,9.96,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"280",642687,1137,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"281",642687,1138,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"282",642687,1140,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"283",642687,1141,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"284",642687,1142,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"285",642687,1143,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"286",642687,1144,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"287",642687,1144,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"288",642687,1145,0,1,48001,27064,11,16.5,"B",0,1,"00-01-48001-27064",1.125,1.5
"289",642687,1145,0,1,48001,27040,5,7.5,"NONE",0,1,"00-01-48001-27040",1.125,1.5
"290",642687,1146,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"291",642687,1147,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"292",642687,1148,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"293",642687,1150,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"294",642687,1151,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"295",642687,1151,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"296",642687,1152,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"297",642687,1152,0,1,48001,27040,2,4.98,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"298",642687,1153,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"299",642687,1154,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"300",642687,1155,0,1,48001,27040,2,4.98,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"301",642687,1156,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"302",642687,1157,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"303",642687,1158,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"304",642687,1158,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"305",642687,1159,0,1,48001,27064,18,27,"A",0,1,"00-01-48001-27064",1.125,1.5
"306",642687,1159,0,1,48001,27040,6,9,"A",0,1,"00-01-48001-27040",1.125,1.5
"307",642687,1160,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"308",642687,1161,0,1,48001,27064,11,16.5,"B",0,1,"00-01-48001-27064",1.125,1.5
"309",642687,1162,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"310",642687,1163,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"311",642687,1164,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"312",642687,1165,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"313",8003227,1114,0,1,48001,27064,28,41.72,"B",2,1,"00-01-48001-27064",1.125,1.49
"314",8003227,1114,0,1,48001,27036,6,4.5,"NONE",2,1,"00-01-48001-27036",0.75,0.75
"315",8003227,1115,0,1,48001,27036,7,5.25,"NONE",0,1,"00-01-48001-27036",0.75,0.75
"316",8003227,1123,0,1,48001,27064,15,26.85,"A",2,1,"00-01-48001-27064",1.125,1.79
"317",8003227,1123,0,1,48001,27040,7,12.53,"NONE",0,0,"00-01-48001-27040",1.125,1.79
"318",8003227,1124,0,1,48001,27064,2,4.28,"NONE",2,0,"00-01-48001-27064",1.125,2.14
"319",8003227,1125,0,1,48001,27064,1,1.79,"NONE",0,1,"00-01-48001-27064",1.125,1.79
"320",8003227,1127,0,1,48001,27064,1,1.79,"NONE",2,1,"00-01-48001-27064",1.125,1.79
"321",8003227,1144,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"322",8003227,1145,0,1,48001,27064,6,9,"B",2,1,"00-01-48001-27064",1.125,1.5
"323",8003227,1147,0,1,48001,27064,2,4.98,"NONE",2,0,"00-01-48001-27064",1.125,2.49
"324",8003227,1148,0,1,48001,27064,2,4.98,"NONE",2,0,"00-01-48001-27064",1.125,2.49
"325",8003227,1150,0,1,48001,27064,2,4.98,"NONE",2,0,"00-01-48001-27064",1.125,2.49
"326",8003227,1152,0,1,48001,27064,1,2.49,"NONE",2,0,"00-01-48001-27064",1.125,2.49
"327",8003227,1152,0,1,48001,27040,1,2.49,"NONE",2,1,"00-01-48001-27040",1.125,2.49
"328",8003227,1153,0,1,48001,27064,1,2.49,"NONE",2,0,"00-01-48001-27064",1.125,2.49
"329",8003227,1153,0,1,48001,27040,1,2.49,"NONE",0,1,"00-01-48001-27040",1.125,2.49
"330",8003227,1154,0,1,48001,27064,3,7.47,"NONE",2,0,"00-01-48001-27064",1.125,2.49
"331",8003227,1155,0,1,48001,27064,3,7.47,"NONE",2,0,"00-01-48001-27064",1.125,2.49
"332",8003227,1156,0,1,48001,27064,2,4.98,"NONE",2,0,"00-01-48001-27064",1.125,2.49
"333",8003227,1157,0,1,48001,27064,2,4.98,"NONE",2,0,"00-01-48001-27064",1.125,2.49
"334",8003227,1158,0,1,48001,27064,3,5.61,"NONE",2,1,"00-01-48001-27064",1.125,1.87
"335",8003227,1159,0,1,48001,27064,9,13.5,"A",0,1,"00-01-48001-27064",1.125,1.5
"336",8003227,1159,0,1,48001,27040,5,7.5,"A",0,1,"00-01-48001-27040",1.125,1.5
"337",8003227,1161,0,1,48001,27064,18,27,"B",2,1,"00-01-48001-27064",1.125,1.5
"338",8003227,1161,0,1,48001,27040,4,6,"NONE",2,1,"00-01-48001-27040",1.125,1.5
"339",8003227,1162,0,1,48001,27064,6,9,"NONE",0,1,"00-01-48001-27064",1.125,1.5
"340",8003227,1162,0,1,48001,27040,2,3,"NONE",0,1,"00-01-48001-27040",1.125,1.5
"341",8003152,1114,0,1,48001,27064,40,59.6,"B",0,1,"00-01-48001-27064",1.125,1.49
"342",8003152,1114,0,1,48001,27040,10,14.9,"B",0,1,"00-01-48001-27040",1.125,1.49
"343",8003152,1115,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"344",8003152,1115,0,1,37000,410,1,2.59,"NONE",0,0,"00-01-37000-00410",1.125,2.59
"345",8003152,1117,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"346",8003152,1117,0,1,37000,410,2,5.18,"NONE",0,0,"00-01-37000-00410",1.125,2.59
"347",8003152,1118,0,1,48001,27064,4,9.96,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"348",8003152,1118,0,1,37000,410,1,2.59,"NONE",0,0,"00-01-37000-00410",1.125,2.59
"349",8003152,1119,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"350",8003152,1119,0,1,37000,410,2,5.18,"NONE",0,0,"00-01-37000-00410",1.125,2.59
"351",8003152,1120,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"352",8003152,1120,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"353",8003152,1121,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"354",8003152,1121,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"355",8003152,1122,0,1,48001,27064,6,14.94,"NONE",1,0,"00-01-48001-27064",1.125,2.49
"356",8003152,1122,0,1,48001,27040,2,4.28,"NONE",1,1,"00-01-48001-27040",1.125,2.14
"357",8003152,1123,0,1,48001,27064,23,41.17,"A",1,1,"00-01-48001-27064",1.125,1.79
"358",8003152,1123,0,1,48001,27040,8,14.32,"NONE",1,1,"00-01-48001-27040",1.125,1.79
"359",8003152,1124,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"360",8003152,1124,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"361",8003152,1125,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"362",8003152,1125,0,1,48001,27040,2,4.98,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"363",8003152,1126,0,1,48001,27064,4,9.96,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"364",8003152,1128,0,1,48001,27064,5,12.45,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"365",8003152,1129,0,1,48001,27064,5,12.45,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"366",8003152,1130,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"367",8003152,1131,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"368",8003152,1131,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"369",8003152,1132,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"370",8003152,1133,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"371",8003152,1134,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"372",8003152,1134,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"373",8003152,1136,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"374",8003152,1137,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"375",8003152,1138,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"376",8003152,1138,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"377",8003152,1139,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"378",8003152,1139,0,1,37000,410,1,2.59,"NONE",0,0,"00-01-37000-00410",1.125,2.59
"379",8003152,1140,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"380",8003152,1142,0,1,48001,27064,7,17.43,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"381",8003152,1143,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"382",8003152,1143,0,1,48001,27040,2,4.98,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"383",8003152,1144,0,1,48001,27064,7,17.43,"NONE",1,0,"00-01-48001-27064",1.125,2.49
"384",8003152,1144,0,1,48001,27040,2,3,"NONE",1,1,"00-01-48001-27040",1.125,1.5
"385",8003152,1145,0,1,48001,27064,24,36,"B",0,1,"00-01-48001-27064",1.125,1.5
"386",8003152,1145,0,1,48001,27040,5,7.45,"NONE",0,1,"00-01-48001-27040",1.125,1.49
"387",8003152,1146,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"388",8003152,1146,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"389",8003152,1147,0,1,48001,27064,5,12.45,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"390",8003152,1148,0,1,37000,410,1,2.59,"NONE",0,0,"00-01-37000-00410",1.125,2.59
"391",8003152,1148,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"392",8003152,1149,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"393",8003152,1149,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"394",8003152,1150,0,1,45300,235,1,0.99,"NONE",0,0,"00-01-45300-00235",5,0.99
"395",8003152,1150,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"396",8003152,1150,0,1,48001,27040,2,4.98,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"397",8003152,1151,0,1,48001,27064,4,9.96,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"398",8003152,1151,0,1,48001,27040,2,4.98,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"399",8003152,1152,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"400",8003152,1152,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"401",8003152,1153,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"402",8003152,1153,0,1,48001,27040,2,4.98,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"403",8003152,1155,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"404",8003152,1156,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"405",8003152,1157,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"406",8003152,1157,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"407",8003152,1158,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"408",8003152,1158,0,1,48001,27040,1,1.5,"NONE",0,1,"00-01-48001-27040",1.125,1.5
"409",8003152,1159,0,1,48001,27064,45,67.5,"A",0,1,"00-01-48001-27064",1.125,1.5
"410",8003152,1159,0,1,48001,27040,8,12,"A",0,1,"00-01-48001-27040",1.125,1.5
"411",8003152,1160,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"412",8003152,1161,0,1,48001,27064,18,27,"B",0,1,"00-01-48001-27064",1.125,1.5
"413",8003152,1161,0,1,48001,27040,2,3,"NONE",0,1,"00-01-48001-27040",1.125,1.5
"414",8003152,1162,0,1,48001,27064,3,6.48,"NONE",0,1,"00-01-48001-27064",1.125,2.16
"415",8003152,1163,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"416",8003152,1164,0,1,48001,27064,7,17.43,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"417",8003152,1165,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"418",8011326,1114,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"419",8011326,1114,0,1,37000,46003,2,4.98,"NONE",0,0,"00-01-37000-46003",1.125,2.49
"420",8011326,1115,0,1,37000,407,5,12.45,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"421",8011326,1115,0,1,37000,46003,2,4.98,"NONE",0,0,"00-01-37000-46003",1.125,2.49
"422",8011326,1116,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"423",8011326,1116,0,1,37000,46003,1,2.49,"NONE",0,0,"00-01-37000-46003",1.125,2.49
"424",8011326,1116,0,1,37000,410,2,4.98,"NONE",0,0,"00-01-37000-00410",1.125,2.49
"425",8011326,1117,0,1,37000,407,4,10.76,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"426",8011326,1117,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"427",8011326,1117,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"428",8011326,1118,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"429",8011326,1118,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"430",8011326,1118,0,1,37000,410,3,8.07,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"431",8011326,1119,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"432",8011326,1119,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"433",8011326,1119,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"434",8011326,1120,0,1,37000,46003,4,10.76,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"435",8011326,1120,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"436",8011326,1121,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"437",8011326,1121,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"438",8011326,1122,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"439",8011326,1122,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"440",8011326,1122,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"441",8011326,1123,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"442",8011326,1123,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"443",8011326,1124,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"444",8011326,1124,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"445",8011326,1125,0,1,37000,407,4,10.76,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"446",8011326,1125,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"447",8011326,1125,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"448",8011326,1126,0,1,37000,407,5,13.45,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"449",8011326,1126,0,1,37000,46003,2,4.98,"NONE",0,1,"00-01-37000-46003",1.125,2.49
"450",8011326,1127,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"451",8011326,1127,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"452",8011326,1128,0,1,37000,407,4,10.76,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"453",8011326,1128,0,1,37000,46003,3,8.07,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"454",8011326,1129,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"455",8011326,1129,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"456",8011326,1130,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"457",8011326,1130,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"458",8011326,1131,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"459",8011326,1131,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"460",8011326,1132,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"461",8011326,1132,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"462",8011326,1132,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"463",8011326,1133,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"464",8011326,1134,0,1,37000,407,4,10.76,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"465",8011326,1134,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"466",8011326,1135,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"467",8011326,1135,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"468",8011326,1136,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"469",8011326,1136,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"470",8011326,1137,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"471",8011326,1137,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"472",8011326,1138,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"473",8011326,1139,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"474",8011326,1139,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"475",8011326,1139,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"476",8011326,1140,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"477",8011326,1140,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"478",8011326,1141,0,1,37000,407,4,10.76,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"479",8011326,1141,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"480",8011326,1141,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"481",8011326,1142,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"482",8011326,1142,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"483",8011326,1142,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"484",8011326,1143,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"485",8011326,1143,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"486",8011326,1144,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"487",8011326,1144,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"488",8011326,1144,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"489",8011326,1145,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"490",8011326,1145,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"491",8011326,1146,0,1,37000,407,19,29.69,"NONE",0,1,"00-01-37000-00407",1.125,1.56263157894737
"492",8011326,1146,0,1,37000,46003,4,7.19,"NONE",0,1,"00-01-37000-46003",1.125,1.7975
"493",8011326,1146,0,1,37000,410,10,16.19,"NONE",0,1,"00-01-37000-00410",1.125,1.619
"494",8011326,1147,0,1,37000,407,6,9,"A",0,1,"00-01-37000-00407",1.125,1.5
"495",8011326,1147,0,1,37000,46003,2,3,"A",0,1,"00-01-37000-46003",1.125,1.5
"496",8011326,1147,0,1,37000,410,2,3,"A",0,1,"00-01-37000-00410",1.125,1.5
"497",8011326,1148,0,1,37000,407,5,13.45,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"498",8011326,1148,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"499",8011326,1149,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"500",8011326,1150,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"501",8011326,1150,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"502",8011326,1151,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"503",8011326,1152,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"504",8011326,1153,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"505",8011326,1153,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"506",8011326,1153,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"507",8011326,1154,0,1,37000,407,4,10.76,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"508",8011326,1154,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"509",8011326,1155,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"510",8011326,1155,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"511",8011326,1156,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"512",8011326,1156,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"513",8011326,1157,0,1,37000,407,5,13.45,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"514",8011326,1157,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"515",8011326,1158,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"516",8011326,1158,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"517",8011326,1158,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"518",8011326,1159,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"519",8011326,1161,0,1,37000,407,4,10.76,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"520",8011326,1161,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"521",8011326,1161,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"522",8011326,1162,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
